Order_Met,Matched,Interest_Corr,Same_Race,P_Age,P_Pref_Attr,P_Pref_Sinc,P_Pref_Intel,P_Pref_Fun,P_Pref_Amb,P_Pref_Shar,P_Attr,P_Sinc,P_Intel,P_Fun,P_Amb,P_Shar,P_Like,Age,Importance_Race,Importance_Religion,date,Go_Out,Pref_Attr,Pref_Sinc,Pref_Intel,Pref_Fun,Pref_Amb,Pref_Shar,Attr,Sinc,Intel,Fun,Amb,Shar,Like,Met,Architecture,Bio.Chem.Phys.,Business.Econ.,Education,Engineering,Film,Fine_Arts,History.Rel.,Journal.Eng.,Language,Law,Math,Medical_Sc.,PoliSci.Intl.,Social.Wrk.,Social_Sc.,Undecided.Stud.,fd_other,Asian.,Black,Hispanic.,White,race_other,obc_fun_night,obc_get_date.,obc_new_ppl,obc_ser_rel.,obc_ther,obc_tosayso.
0.6,0,-0.06,1,21,20,5,25,25,10,15,9,6,7,9,6,5,10,24,1,1,6,6,100,0,0,0,0,0,3,10,7,7,10,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0.43,0,23,10,25,20,25,5,15,8,9,9,9,10,7,9,24,1,1,6,6,100,0,0,0,0,0,7,10,10,6,10,7,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.7,0,-0.16,0,22,15,15,25,20,15,10,8,6,7,7,8,6,7,24,1,1,6,6,100,0,0,0,0,0,7,6,8,6,8,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2,1,-0.21,1,25,9.09,18.18,27.27,18.18,18.18,9.09,7,6,8,7,9,8,8,24,1,1,6,6,100,0,0,0,0,0,8,10,9,9,8,8,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.3,0,-0.23,0,26,20,10,20,30,10,10,7,8,7,8,7,8,8,24,1,1,6,6,100,0,0,0,0,0,5,6,6,6,6,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.4,0,0.08,1,26,15,15,15,40,10,5,9,9,8,10,8,8,9,24,1,1,6,6,100,0,0,0,0,0,6,6,6,6,6,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.421052632,0,-0.23,1,21,12,18,20,16,16,18,6,8,7,9,5,7,9,25,9,6,0,0,25,20,25,20,10,0,3,10,10,6,4,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.526315789,0,0.29,0,27,20,20,20,10,10,20,5,7,7,6,7,5,6,25,9,6,0,0,25,20,25,20,10,0,4,10,8,8,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.315789474,0,0.22,1,21,10,20,40,10,10,10,5,7,6,6,6,7,8,25,9,6,0,0,25,20,25,20,10,0,5,4,3,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.684210526,0,-0.31,0,27,10,20,20,15,20,15,5,6,7,7,7,6,6,25,9,6,0,0,25,20,25,20,10,0,5,10,9,9,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.789473684,0,-0.12,0,25,20,20,15,15,15,15,7,8,9,6,8,5,6,25,9,6,0,0,25,20,25,20,10,0,8,10,9,9,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.842105263,0,-0.38,0,23,20,20,20,15,15,10,2,5,5,3,5,2,2,25,9,6,0,0,25,20,25,20,10,0,8,9,9,8,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.368421053,0,-0.13,0,22,17,10,18,20,25,10,2,6,6,6,6,6,3,25,9,6,0,0,25,20,25,20,10,0,9,8,6,8,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.631578947,0,0.11,0,22,20,22,18,15,15,10,4,9,4,4,5,6,5,25,9,6,0,0,25,20,25,20,10,0,5,6,3,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.947368421,0,0.19,0,23,10,20,20,20,20,10,3,6,6,5,6,5,6,25,9,6,0,0,25,20,25,20,10,0,6,6,8,7,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.578947368,0,-0.19,0,24,35,10,20,20,10,5,4,6,6,6,6,4,5,25,9,6,0,0,25,20,25,20,10,0,7,5,4,4,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.105263158,0,-0.05,1,27,50,0,50,0,0,0,4,8,7,9,7,6,5,25,9,6,0,0,25,20,25,20,10,0,8,10,10,7,8,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.157894737,0,-0.29,0,30,30,20,30,10,0,10,6,8,7,10,7,4,8,25,9,6,0,0,25,20,25,20,10,0,6,10,10,8,5,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.263157895,0,0.01,1,21,30,5,30,15,15,5,4,4,5,4,4,6,5,25,9,6,0,0,25,20,25,20,10,0,8,7,6,8,6,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.052631579,0,-0.25,0,25,20,23,23,22,7,5,6,8,9,7,7,8,7,25,9,6,0,0,25,20,25,20,10,0,5,6,6,5,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.473684211,0,-0.04,0,26,20,25,20,15,15,5,2,5,2,3,1,3,2,25,9,6,0,0,25,20,25,20,10,0,5,8,9,7,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.736842105,0,0.13,0,27,10,10,30,25,10,15,2,4,5,4,4,3,3,25,9,6,0,0,25,20,25,20,10,0,4,6,8,7,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.894736842,0,-0.15,0,23,50,10,20,10,10,0,2,8,10,3,10,3,5,25,9,6,0,0,25,20,25,20,10,0,8,9,10,9,10,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1,0,0.07,0,24,20,20,20,15,15,10,6,7,9,9,9,8,7,25,9,6,0,0,25,20,25,20,10,0,3,10,9,10,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0.526315789,0,-0.3,1,21,12,18,20,16,16,18,5,8,7,5,9,5,7,30,1,1,1,2,30,20,10,30,0,10,5,5,5,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.631578947,0,-0.23,0,27,20,20,20,10,10,20,4,7,6,6,7,2,3,30,1,1,1,2,30,20,10,30,0,10,5,5,5,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.421052632,0,0.06,1,21,10,20,40,10,10,10,5,7,7,6,6,7,7,30,1,1,1,2,30,20,10,30,0,10,8,8,8,8,8,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.789473684,0,-0.07,0,27,10,20,20,15,20,15,7,8,8,6,8,6,8,30,1,1,1,2,30,20,10,30,0,10,5,5,5,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.894736842,0,0.09,0,25,20,20,15,15,15,15,5,8,8,6,8,5,7,30,1,1,1,2,30,20,10,30,0,10,5,5,5,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.947368421,0,-0.05,0,23,20,20,20,15,15,10,2,5,5,3,5,2,2,30,1,1,1,2,30,20,10,30,0,10,5,5,5,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.473684211,0,-0.04,0,22,17,10,18,20,25,10,1,6,4,2,1,6,2,30,1,1,1,2,30,20,10,30,0,10,8,8,8,8,8,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.736842105,0,-0.57,0,22,20,22,18,15,15,10,4,8,6,3,6,6,4,30,1,1,1,2,30,20,10,30,0,10,8,8,8,8,8,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.052631579,0,-0.44,0,23,10,20,20,20,20,10,8,9,8,5,9,5,8,30,1,1,1,2,30,20,10,30,0,10,10,10,10,10,10,6,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.210526316,0,-0.22,1,27,50,0,50,0,0,0,7,8,9,6,9,7,7,30,1,1,1,2,30,20,10,30,0,10,10,10,10,10,10,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.263157895,0,0.41,0,30,30,20,30,10,0,10,2,6,7,4,6,2,5,30,1,1,1,2,30,20,10,30,0,10,10,10,10,10,10,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.368421053,0,-0.2,1,21,30,5,30,15,15,5,3,4,7,4,4,6,5,30,1,1,1,2,30,20,10,30,0,10,10,10,10,10,10,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.578947368,0,0.46,1,21,12,18,20,16,16,18,8,9,8,8,7,6,9,23,1,6,0,3,20,25,20,15,10,10,3,10,9,5,9,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.684210526,0,0.44,0,27,20,20,20,10,10,20,5,6,6,5,6,3,3,23,1,6,0,3,20,25,20,15,10,10,3,6,8,5,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.473684211,0,0.41,1,21,10,20,40,10,10,10,6,6,7,6,6,6,6.5,23,1,6,0,3,20,25,20,15,10,10,6,10,9,8,9,6,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.842105263,0,0.09,0,27,10,20,20,15,20,15,6,8,8,7,7,6,7,23,1,6,0,3,20,25,20,15,10,10,7,6,7,9,8,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.947368421,0,0.58,0,25,20,20,15,15,15,15,6,7,8,7,9,7,7,23,1,6,0,3,20,25,20,15,10,10,8,9,7,7,5,6,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.04,0,23,20,20,20,15,15,10,2,5,5,3,7,3,3,23,1,6,0,3,20,25,20,15,10,10,7,8,8,9,8,6,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.526315789,0,-0.07,0,22,17,10,18,20,25,10,1,4,6,2,6,1,2,23,1,6,0,3,20,25,20,15,10,10,8,9,8,9,8,6,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.789473684,0,0.1,0,22,20,22,18,15,15,10,6,8,7,5,5,6,6,23,1,6,0,3,20,25,20,15,10,10,3,8,7,5,8,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.105263158,0,0.46,0,23,10,20,20,20,20,10,6,7,8,7,8,7,8,23,1,6,0,3,20,25,20,15,10,10,4,7,7,6,6,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.736842105,0,0.47,0,24,35,10,20,20,10,5,4,5,6,5,6,4,5,23,1,6,0,3,20,25,20,15,10,10,8,7,8,2,9,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.263157895,0,0.54,1,27,50,0,50,0,0,0,5,6,6,7,8,6,6,23,1,6,0,3,20,25,20,15,10,10,5,9,10,8,10,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.315789474,0,0.77,0,30,30,20,30,10,0,10,6,8,6,6,6,5,5,23,1,6,0,3,20,25,20,15,10,10,6,10,10,8,10,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.421052632,0,0.35,1,21,30,5,30,15,15,5,5,4,5,6,7,6,5,23,1,6,0,3,20,25,20,15,10,10,6,9,7,6,6,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.210526316,0,0.19,0,25,20,23,23,22,7,5,6,8,9,8,7,9,8,23,1,6,0,3,20,25,20,15,10,10,3,8,7,7,10,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.631578947,0,0.29,0,26,20,25,20,15,15,5,2,2,4,1,5,1,2,23,1,6,0,3,20,25,20,15,10,10,4,7,7,5,6,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.894736842,0,0.07,0,27,10,10,30,25,10,15,4,4,6,7,5,4,4,23,1,6,0,3,20,25,20,15,10,10,4,8,9,6,4,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.052631579,0,0.13,0,23,50,10,20,10,10,0,8,8,10,7,7,7,8,23,1,6,0,3,20,25,20,15,10,10,6,10,9,8,10,6,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.157894737,0,0.52,0,24,20,20,20,15,15,10,5,5,9,7,9,6,6.5,23,1,6,0,3,20,25,20,15,10,10,4,9,8,6,6,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.736842105,0,0.43,0,21,12,18,20,16,16,18,5,8,8,4,9,3,6,24,1,1,1,4,25,35,30,10,0,0,4,5,6,4,6,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.842105263,0,-0.04,0,27,20,20,20,10,10,20,5,7,7,5,7,3,4,24,1,1,1,4,25,35,30,10,0,0,4,5,5,3,5,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.631578947,1,-0.35,0,21,10,20,40,10,10,10,5,7,8,6,6,7,7,24,1,1,1,4,25,35,30,10,0,0,4,6,5,4,3,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,-0.32,1,27,10,20,20,15,20,15,7,8,8,8,7,6,7,24,1,1,1,4,25,35,30,10,0,0,5,5,6,4,7,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.105263158,0,-0.2,1,25,20,20,15,15,15,15,4,5,10,4,10,4,4,24,1,1,1,4,25,35,30,10,0,0,8,5,6,6,5,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.157894737,0,-0.02,1,23,20,20,20,15,15,10,2,6,7,1,7,2,2,24,1,1,1,4,25,35,30,10,0,0,6,5,7,5,5,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.684210526,0,-0.16,0,22,17,10,18,20,25,10,1,6,7,6,4,3,2,24,1,1,1,4,25,35,30,10,0,0,7,6,5,7,3,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.947368421,0,0.31,1,22,20,22,18,15,15,10,5,7,5,3,5,6,5,24,1,1,1,4,25,35,30,10,0,0,4,4,5,4,6,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.263157895,0,0.21,1,23,10,20,20,20,20,10,4,6,6,5,7,6,6,24,1,1,1,4,25,35,30,10,0,0,3,4,7,3,7,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.894736842,0,-0.48,1,24,35,10,20,20,10,5,4,5,6,5,5,5,5,24,1,1,1,4,25,35,30,10,0,0,6,6,6,6,5,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.421052632,0,-0.13,0,27,50,0,50,0,0,0,5,7,7,6,9,5,5,24,1,1,1,4,25,35,30,10,0,0,5,6,7,4,4,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.473684211,0,0.09,1,30,30,20,30,10,0,10,5,7,7,5,7,5,6,24,1,1,1,4,25,35,30,10,0,0,4,4,7,3,6,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.578947368,0,-0.07,0,21,30,5,30,15,15,5,4,4,6,4,6,6,5,24,1,1,1,4,25,35,30,10,0,0,6,5,5,6,7,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.368421053,0,0.26,1,25,20,23,23,22,7,5,6,8,8,8,7,7,8,24,1,1,1,4,25,35,30,10,0,0,7,4,7,3,7,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.789473684,0,0.05,1,26,20,25,20,15,15,5,1,1,1,1,1,1,1,24,1,1,1,4,25,35,30,10,0,0,6,5,5,4,5,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.052631579,0,-0.02,1,27,10,10,30,25,10,15,4,7,8,2,6,2,3,24,1,1,1,4,25,35,30,10,0,0,4,6,7,3,6,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.210526316,0,-0.61,0,23,50,10,20,10,10,0,3,7,10,4,8,2,5,24,1,1,1,4,25,35,30,10,0,0,4,6,7,6,7,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.315789474,0,-0.23,0,24,20,20,20,15,15,10,7,9,8,7,6,5,8,24,1,1,1,4,25,35,30,10,0,0,3,7,7,7,5,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.947368421,0,-0.4,0,21,12,18,20,16,16,18,7,7,8,5,7,2,6,24,3,3,4,6,25,15,25,25,15,15,6,7,8,6,7,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.052631579,1,-0.21,0,27,20,20,20,10,10,20,6,8,8,7,7,6,6,24,3,3,4,6,25,15,25,25,15,15,6,7,6,6,8,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.842105263,1,-0.17,0,21,10,20,40,10,10,10,7,7,7,6,6,9,9,24,3,3,4,6,25,15,25,25,15,15,8,8,8,10,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.210526316,0,0.54,1,27,10,20,20,15,20,15,5,8,8,6,8,6,7,24,3,3,4,6,25,15,25,25,15,15,5,7,8,7,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.315789474,0,-0.29,1,25,20,20,15,15,15,15,6,7,9,7,9,3,5,24,3,3,4,6,25,15,25,25,15,15,7,6,6,7,5,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.368421053,0,0.46,1,23,20,20,20,15,15,10,3,8,7,6,6,4,5,24,3,3,4,6,25,15,25,25,15,15,8,7,7,8,7,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.894736842,0,0.44,0,22,17,10,18,20,25,10,1,3,4,2,2,1,1,24,3,3,4,6,25,15,25,25,15,15,9,7,7,7,6,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.157894737,1,-0.41,1,22,20,22,18,15,15,10,8,6,7,3,7,2,6,24,3,3,4,6,25,15,25,25,15,15,7,6,7,6,7,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.473684211,0,-0.27,1,23,10,20,20,20,20,10,6,9,7,5,6,3,7,24,3,3,4,6,25,15,25,25,15,15,7,7,7,7,6,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.105263158,0,0,1,24,35,10,20,20,10,5,4,6,7,5,8,5,5,24,3,3,4,6,25,15,25,25,15,15,9,7,7,6,7,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.631578947,0,-0.11,0,27,50,0,50,0,0,0,5,7,9,5,4,6,6,24,3,3,4,6,25,15,25,25,15,15,7,6,6,7,7,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.684210526,0,-0.15,1,30,30,20,30,10,0,10,5,6,6,2,5,7,4,24,3,3,4,6,25,15,25,25,15,15,6,7,7,6,6,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.789473684,0,-0.24,0,21,30,5,30,15,15,5,4,6,5,4,5,3,5,24,3,3,4,6,25,15,25,25,15,15,8,7,8,7,6,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.578947368,0,-0.09,1,25,20,23,23,22,7,5,5,8,7,7,7,5,6,24,3,3,4,6,25,15,25,25,15,15,8,7,8,7,8,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0.48,1,26,20,25,20,15,15,5,1,1,1,1,1,1,1,24,3,3,4,6,25,15,25,25,15,15,7,7,7,5,6,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.263157895,1,0.31,1,27,10,10,30,25,10,15,7,6,8,6,9,6,7,24,3,3,4,6,25,15,25,25,15,15,5,5,6,5,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.421052632,0,-0.16,0,23,50,10,20,10,10,0,5,10,7,4,5,7,5,24,3,3,4,6,25,15,25,25,15,15,7,6,6,7,6,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.526315789,0,-0.01,0,24,20,20,20,15,15,10,4,7,7,4,5,1,2,24,3,3,4,6,25,15,25,25,15,15,8,5,5,5,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.157894737,0,0.01,0,21,12,18,20,16,16,18,6,8,8,6,8,4,5,28,6,6,1,4,25,15,25,15,0,20,7,8,8,7,9,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.263157895,1,-0.02,0,27,20,20,20,10,10,20,6,7,7,4,6,6,6,28,6,6,1,4,25,15,25,15,0,20,7,7,7,5,6,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.052631579,1,-0.1,0,21,10,20,40,10,10,10,6,7,7,6,7,5,7,28,6,6,1,4,25,15,25,15,0,20,7,8,7,6,6,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.421052632,0,-0.19,1,27,10,20,20,15,20,15,7,7,8,6,8,6,8,28,6,6,1,4,25,15,25,15,0,20,6,6,6,6,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.526315789,0,-0.01,1,25,20,20,15,15,15,15,6,8,7,5,8,7,7,28,6,6,1,4,25,15,25,15,0,20,7,6,6,7,6,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.578947368,0,-0.06,1,23,20,20,20,15,15,10,4,7,6,1,4,3,2,28,6,6,1,4,25,15,25,15,0,20,7,6,8,7,6,7,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.105263158,0,-0.27,0,22,17,10,18,20,25,10,3,6,6,4,5,1,1,28,6,6,1,4,25,15,25,15,0,20,8,8,7,8,6,7,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.368421053,1,0.08,1,22,20,22,18,15,15,10,6,8,7,4,7,2,6,28,6,6,1,4,25,15,25,15,0,20,8,8,6,7,6,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
